Date Time,Tref_C,Stage on Staff (m),Calculated Stage (m),Discharge_m3s,,
6/30/2018 5:30,7.28, 0.371 , 0.327 , 3.346 ,,
6/30/2018 5:40,7.28, 0.369 , 0.324 , 3.287 ,,
6/30/2018 5:50,7.179, 0.366 , 0.322 , 3.225 ,,
6/30/2018 6:00,7.179, 0.368 , 0.324 , 3.281 ,,
6/30/2018 6:10,7.179, 0.368 , 0.323 , 3.264 ,,
6/30/2018 6:20,7.179, 0.366 , 0.322 , 3.237 ,,
6/30/2018 6:30,7.079, 0.369 , 0.324 , 3.287 ,,
6/30/2018 6:40,7.079, 0.369 , 0.325 , 3.294 ,,
6/30/2018 6:50,7.079, 0.366 , 0.322 , 3.228 ,,
6/30/2018 7:00,7.079, 0.367 , 0.323 , 3.251 ,,
6/30/2018 7:10,7.079, 0.367 , 0.323 , 3.260 ,,
6/30/2018 7:20,7.079, 0.366 , 0.322 , 3.225 ,,
6/30/2018 7:30,7.079, 0.366 , 0.322 , 3.237 ,,
6/30/2018 7:40,7.079, 0.366 , 0.322 , 3.230 ,,
6/30/2018 7:50,7.179, 0.366 , 0.321 , 3.221 ,,
6/30/2018 8:00,7.179, 0.365 , 0.320 , 3.196 ,,
6/30/2018 8:10,7.179, 0.362 , 0.318 , 3.141 ,,
6/30/2018 8:20,7.28, 0.365 , 0.321 , 3.207 ,,
6/30/2018 8:30,7.28, 0.363 , 0.319 , 3.169 ,,
6/30/2018 8:40,7.381, 0.363 , 0.319 , 3.160 ,,
6/30/2018 8:50,7.381, 0.364 , 0.320 , 3.191 ,,
6/30/2018 9:00,7.381, 0.363 , 0.319 , 3.162 ,,
6/30/2018 9:10,7.481, 0.365 , 0.321 , 3.209 ,,
6/30/2018 9:20,7.582, 0.364 , 0.319 , 3.178 ,,
6/30/2018 9:30,7.682, 0.362 , 0.317 , 3.128 ,,
6/30/2018 9:40,7.682, 0.361 , 0.316 , 3.110 ,,
6/30/2018 9:50,7.782, 0.361 , 0.316 , 3.110 ,,
6/30/2018 10:00,7.882, 0.360 , 0.316 , 3.097 ,,
6/30/2018 10:10,7.983, 0.360 , 0.316 , 3.101 ,,
6/30/2018 10:20,8.082, 0.362 , 0.318 , 3.140 ,,
6/30/2018 10:30,8.082, 0.359 , 0.315 , 3.075 ,,
6/30/2018 10:40,8.182, 0.360 , 0.315 , 3.086 ,,
6/30/2018 10:50,8.282, 0.359 , 0.315 , 3.081 ,,
6/30/2018 11:00,8.481, 0.357 , 0.312 , 3.026 ,,
6/30/2018 11:10,8.581, 0.357 , 0.313 , 3.028 ,,
6/30/2018 11:20,8.68, 0.358 , 0.314 , 3.059 ,,
6/30/2018 11:30,8.779, 0.357 , 0.313 , 3.040 ,,
6/30/2018 11:40,8.879, 0.356 , 0.311 , 2.998 ,,
6/30/2018 11:50,8.978, 0.357 , 0.313 , 3.035 ,,
6/30/2018 12:00,9.077, 0.355 , 0.311 , 2.989 ,,
6/30/2018 12:10,9.176, 0.356 , 0.311 , 3.002 ,,
6/30/2018 12:20,9.373, 0.358 , 0.313 , 3.047 ,,
6/30/2018 12:30,9.472, 0.357 , 0.313 , 3.038 ,,
6/30/2018 12:40,9.571, 0.355 , 0.311 , 2.996 ,,
6/30/2018 12:50,9.669, 0.358 , 0.314 , 3.049 ,,
6/30/2018 13:00,9.866, 0.357 , 0.312 , 3.020 ,,
6/30/2018 13:10,9.965, 0.356 , 0.311 , 3.003 ,,
6/30/2018 13:20,10.063, 0.356 , 0.311 , 3.001 ,,
6/30/2018 13:30,10.259, 0.355 , 0.310 , 2.977 ,,
6/30/2018 13:40,10.357, 0.357 , 0.312 , 3.023 ,,
6/30/2018 13:50,10.455, 0.356 , 0.312 , 3.010 ,,
6/30/2018 14:00,10.651, 0.357 , 0.313 , 3.032 ,,
6/30/2018 14:10,10.748, 0.356 , 0.311 , 3.001 ,,
6/30/2018 14:20,10.944, 0.358 , 0.314 , 3.056 ,,
6/30/2018 14:30,11.041, 0.354 , 0.310 , 2.975 ,,
6/30/2018 14:40,11.139, 0.354 , 0.309 , 2.960 ,,
6/30/2018 14:50,11.334, 0.356 , 0.311 , 2.997 ,,
6/30/2018 15:00,11.431, 0.355 , 0.310 , 2.982 ,,
6/30/2018 15:10,11.625, 0.354 , 0.310 , 2.971 ,,
6/30/2018 15:20,11.722, 0.356 , 0.312 , 3.008 ,,
6/30/2018 15:30,11.819, 0.355 , 0.310 , 2.980 ,,
6/30/2018 15:40,12.013, 0.357 , 0.312 , 3.022 ,,
6/30/2018 15:50,12.11, 0.356 , 0.312 , 3.011 ,,
6/30/2018 16:00,12.207, 0.356 , 0.311 , 2.998 ,,
6/30/2018 16:10,12.304, 0.357 , 0.312 , 3.020 ,,
6/30/2018 16:20,12.401, 0.356 , 0.312 , 3.018 ,,
6/30/2018 16:30,12.497, 0.356 , 0.312 , 3.011 ,,
6/30/2018 16:40,12.594, 0.355 , 0.311 , 2.989 ,,
6/30/2018 16:50,12.69, 0.356 , 0.312 , 3.009 ,,
6/30/2018 17:00,12.883, 0.356 , 0.311 , 3.001 ,,
6/30/2018 17:10,12.883, 0.354 , 0.310 , 2.972 ,,
6/30/2018 17:20,12.98, 0.358 , 0.313 , 3.042 ,,
6/30/2018 17:30,12.98, 0.358 , 0.314 , 3.053 ,,
6/30/2018 17:40,13.076, 0.358 , 0.314 , 3.056 ,,
6/30/2018 17:50,13.173, 0.355 , 0.311 , 2.994 ,,
6/30/2018 18:00,13.173, 0.356 , 0.311 , 3.003 ,,
6/30/2018 18:10,13.076, 0.357 , 0.313 , 3.029 ,,
6/30/2018 18:20,13.076, 0.357 , 0.313 , 3.036 ,,
6/30/2018 18:30,13.173, 0.357 , 0.313 , 3.032 ,,
6/30/2018 18:40,13.173, 0.356 , 0.312 , 3.005 ,,
6/30/2018 18:50,13.173, 0.357 , 0.313 , 3.029 ,,
6/30/2018 19:00,13.173, 0.355 , 0.311 , 2.985 ,,
6/30/2018 19:10,13.173, 0.356 , 0.312 , 3.007 ,,
6/30/2018 19:20,13.173, 0.354 , 0.309 , 2.955 ,,
6/30/2018 19:30,13.173, 0.355 , 0.311 , 2.996 ,,
6/30/2018 19:40,13.173, 0.355 , 0.310 , 2.983 ,,
6/30/2018 19:50,13.076, 0.355 , 0.311 , 2.985 ,,
6/30/2018 20:00,13.076, 0.355 , 0.311 , 2.988 ,,
6/30/2018 20:10,13.076, 0.354 , 0.310 , 2.975 ,,
6/30/2018 20:20,13.076, 0.352 , 0.308 , 2.923 ,,
6/30/2018 20:30,13.076, 0.355 , 0.311 , 2.990 ,,
6/30/2018 20:40,13.076, 0.355 , 0.310 , 2.977 ,,
6/30/2018 20:50,12.98, 0.354 , 0.310 , 2.964 ,,
6/30/2018 21:00,12.98, 0.354 , 0.309 , 2.955 ,,
6/30/2018 21:10,12.883, 0.353 , 0.309 , 2.942 ,,
6/30/2018 21:20,12.787, 0.353 , 0.308 , 2.935 ,,
6/30/2018 21:30,12.787, 0.353 , 0.308 , 2.937 ,,
6/30/2018 21:40,12.69, 0.354 , 0.309 , 2.955 ,,
6/30/2018 21:50,12.594, 0.354 , 0.309 , 2.961 ,,
6/30/2018 22:00,12.497, 0.354 , 0.309 , 2.957 ,,
6/30/2018 22:10,12.401, 0.354 , 0.310 , 2.972 ,,
6/30/2018 22:20,12.304, 0.352 , 0.308 , 2.926 ,,
6/30/2018 22:30,12.207, 0.354 , 0.310 , 2.967 ,,
6/30/2018 22:40,12.207, 0.354 , 0.310 , 2.963 ,,
6/30/2018 22:50,12.013, 0.353 , 0.309 , 2.952 ,,
6/30/2018 23:00,11.916, 0.354 , 0.309 , 2.956 ,,
6/30/2018 23:10,11.819, 0.354 , 0.310 , 2.967 ,,
6/30/2018 23:20,11.722, 0.354 , 0.310 , 2.963 ,,
6/30/2018 23:30,11.625, 0.357 , 0.313 , 3.030 ,,
6/30/2018 23:40,11.528, 0.360 , 0.316 , 3.095 ,,
6/30/2018 23:50,11.334, 0.362 , 0.318 , 3.139 ,,
7/1/2018 0:00,11.236, 0.369 , 0.325 , 3.304 ,,
7/1/2018 0:10,11.139, 0.369 , 0.325 , 3.301 ,,
7/1/2018 0:20,11.041, 0.371 , 0.327 , 3.345 ,,
7/1/2018 0:30,10.944, 0.374 , 0.330 , 3.416 ,,
7/1/2018 0:40,10.846, 0.376 , 0.332 , 3.456 ,,
7/1/2018 0:50,10.748, 0.377 , 0.332 , 3.471 ,,
7/1/2018 1:00,10.651, 0.378 , 0.334 , 3.511 ,,
7/1/2018 1:10,10.553, 0.378 , 0.333 , 3.499 ,,
7/1/2018 1:20,10.455, 0.379 , 0.335 , 3.530 ,,
7/1/2018 1:30,10.357, 0.381 , 0.336 , 3.569 ,,
7/1/2018 1:40,10.259, 0.381 , 0.336 , 3.569 ,,
7/1/2018 1:50,10.161, 0.381 , 0.337 , 3.571 ,,
7/1/2018 2:00,10.063, 0.379 , 0.335 , 3.530 ,,
7/1/2018 2:10,9.965, 0.381 , 0.336 , 3.566 ,,
7/1/2018 2:20,9.768, 0.379 , 0.335 , 3.537 ,,
7/1/2018 2:30,9.669, 0.379 , 0.334 , 3.523 ,,
7/1/2018 2:40,9.571, 0.381 , 0.336 , 3.566 ,,
7/1/2018 2:50,9.472, 0.380 , 0.335 , 3.544 ,,
7/1/2018 3:00,9.373, 0.378 , 0.333 , 3.496 ,,
7/1/2018 3:10,9.275, 0.377 , 0.333 , 3.479 ,,
7/1/2018 3:20,9.176, 0.377 , 0.333 , 3.491 ,,
7/1/2018 3:30,9.077, 0.377 , 0.333 , 3.477 ,,
7/1/2018 3:40,8.879, 0.375 , 0.330 , 3.422 ,,
7/1/2018 3:50,8.779, 0.372 , 0.328 , 3.374 ,,
7/1/2018 4:00,8.68, 0.375 , 0.331 , 3.443 ,,
7/1/2018 4:10,8.581, 0.374 , 0.330 , 3.417 ,,
7/1/2018 4:20,8.481, 0.375 , 0.331 , 3.443 ,,
7/1/2018 4:30,8.382, 0.373 , 0.329 , 3.386 ,,
7/1/2018 4:40,8.282, 0.371 , 0.326 , 3.330 ,,
7/1/2018 4:50,8.282, 0.370 , 0.325 , 3.309 ,,
7/1/2018 5:00,8.182, 0.369 , 0.325 , 3.292 ,,
7/1/2018 5:10,8.082, 0.369 , 0.325 , 3.295 ,,
7/1/2018 5:20,8.082, 0.367 , 0.322 , 3.244 ,,
7/1/2018 5:30,7.983, 0.368 , 0.324 , 3.274 ,,
7/1/2018 5:40,7.983, 0.367 , 0.323 , 3.255 ,,
7/1/2018 5:50,7.882, 0.366 , 0.322 , 3.228 ,,
7/1/2018 6:00,7.882, 0.365 , 0.321 , 3.207 ,,
7/1/2018 6:10,7.782, 0.363 , 0.319 , 3.160 ,,
7/1/2018 6:20,7.782, 0.361 , 0.317 , 3.121 ,,
7/1/2018 6:30,7.682, 0.359 , 0.314 , 3.068 ,,
7/1/2018 6:40,7.682, 0.359 , 0.315 , 3.079 ,,
7/1/2018 6:50,7.582, 0.358 , 0.314 , 3.057 ,,
7/1/2018 7:00,7.582, 0.359 , 0.315 , 3.070 ,,
7/1/2018 7:10,7.582, 0.359 , 0.315 , 3.081 ,,
7/1/2018 7:20,7.582, 0.358 , 0.314 , 3.050 ,,
7/1/2018 7:30,7.481, 0.357 , 0.312 , 3.026 ,,
7/1/2018 7:40,7.481, 0.355 , 0.311 , 2.991 ,,
7/1/2018 7:50,7.481, 0.355 , 0.311 , 2.991 ,,
7/1/2018 8:00,7.481, 0.356 , 0.312 , 3.015 ,,
7/1/2018 8:10,7.481, 0.354 , 0.309 , 2.960 ,,
7/1/2018 8:20,7.381, 0.354 , 0.310 , 2.965 ,,
7/1/2018 8:30,7.481, 0.354 , 0.310 , 2.971 ,,
7/1/2018 8:40,7.481, 0.352 , 0.308 , 2.930 ,,
7/1/2018 8:50,7.582, 0.355 , 0.310 , 2.980 ,,
7/1/2018 9:00,7.582, 0.353 , 0.309 , 2.941 ,,
7/1/2018 9:10,7.682, 0.351 , 0.307 , 2.906 ,,
7/1/2018 9:20,7.782, 0.354 , 0.309 , 2.958 ,,
7/1/2018 9:30,7.782, 0.351 , 0.307 , 2.904 ,,
7/1/2018 9:40,7.782, 0.351 , 0.306 , 2.896 ,,
7/1/2018 9:50,7.882, 0.351 , 0.307 , 2.909 ,,
7/1/2018 10:00,7.983, 0.349 , 0.305 , 2.868 ,,
7/1/2018 10:10,8.082, 0.349 , 0.305 , 2.862 ,,
7/1/2018 10:20,8.182, 0.348 , 0.304 , 2.849 ,,
7/1/2018 10:30,8.282, 0.349 , 0.305 , 2.864 ,,
7/1/2018 10:40,8.382, 0.349 , 0.304 , 2.849 ,,
7/1/2018 10:50,8.481, 0.347 , 0.303 , 2.826 ,,
7/1/2018 11:00,8.581, 0.345 , 0.301 , 2.784 ,,
7/1/2018 11:10,8.68, 0.344 , 0.300 , 2.757 ,,
7/1/2018 11:20,8.779, 0.345 , 0.301 , 2.776 ,,
7/1/2018 11:30,8.779, 0.346 , 0.302 , 2.803 ,,
7/1/2018 11:40,8.978, 0.347 , 0.302 , 2.811 ,,
7/1/2018 11:50,9.077, 0.346 , 0.302 , 2.799 ,,
7/1/2018 12:00,9.176, 0.347 , 0.303 , 2.816 ,,
7/1/2018 12:10,9.275, 0.346 , 0.302 , 2.795 ,,
7/1/2018 12:20,9.373, 0.346 , 0.301 , 2.788 ,,
7/1/2018 12:30,9.571, 0.344 , 0.300 , 2.759 ,,
7/1/2018 12:40,9.669, 0.345 , 0.301 , 2.784 ,,
7/1/2018 12:50,9.768, 0.345 , 0.300 , 2.770 ,,
7/1/2018 13:00,9.866, 0.344 , 0.300 , 2.755 ,,
7/1/2018 13:10,9.866, 0.342 , 0.298 , 2.718 ,,
7/1/2018 13:20,9.965, 0.343 , 0.298 , 2.728 ,,
7/1/2018 13:30,10.063, 0.342 , 0.298 , 2.718 ,,
7/1/2018 13:40,10.161, 0.341 , 0.297 , 2.704 ,,
7/1/2018 13:50,10.161, 0.344 , 0.300 , 2.760 ,,
7/1/2018 14:00,10.259, 0.340 , 0.295 , 2.669 ,,
7/1/2018 14:10,10.455, 0.341 , 0.297 , 2.698 ,,
7/1/2018 14:20,10.553, 0.341 , 0.297 , 2.704 ,,
7/1/2018 14:30,10.651, 0.338 , 0.294 , 2.641 ,,
7/1/2018 14:40,10.748, 0.339 , 0.295 , 2.657 ,,
7/1/2018 14:50,10.944, 0.339 , 0.295 , 2.663 ,,
7/1/2018 15:00,11.041, 0.341 , 0.296 , 2.690 ,,
7/1/2018 15:10,11.236, 0.337 , 0.293 , 2.617 ,,
7/1/2018 15:20,11.334, 0.335 , 0.291 , 2.583 ,,
7/1/2018 15:30,11.431, 0.335 , 0.291 , 2.575 ,,
7/1/2018 15:40,11.528, 0.338 , 0.293 , 2.629 ,,
7/1/2018 15:50,11.722, 0.336 , 0.292 , 2.601 ,,
7/1/2018 16:00,11.819, 0.337 , 0.292 , 2.611 ,,
7/1/2018 16:10,11.916, 0.337 , 0.293 , 2.615 ,,
7/1/2018 16:20,11.916, 0.339 , 0.295 , 2.660 ,,
7/1/2018 16:30,11.916, 0.337 , 0.293 , 2.621 ,,
7/1/2018 16:40,11.916, 0.340 , 0.296 , 2.674 ,,
7/1/2018 16:50,12.013, 0.338 , 0.294 , 2.642 ,,
7/1/2018 17:00,12.11, 0.338 , 0.294 , 2.640 ,,
7/1/2018 17:10,12.207, 0.337 , 0.293 , 2.619 ,,
7/1/2018 17:20,12.304, 0.338 , 0.294 , 2.638 ,,
7/1/2018 17:30,12.401, 0.336 , 0.292 , 2.600 ,,
7/1/2018 17:40,12.401, 0.339 , 0.294 , 2.648 ,,
7/1/2018 17:50,12.401, 0.338 , 0.293 , 2.632 ,,
7/1/2018 18:00,12.401, 0.337 , 0.293 , 2.622 ,,
7/1/2018 18:10,12.304, 0.338 , 0.293 , 2.628 ,,
7/1/2018 18:20,12.304, 0.338 , 0.294 , 2.642 ,,
7/1/2018 18:30,12.207, 0.338 , 0.294 , 2.640 ,,
7/1/2018 18:40,12.11, 0.340 , 0.295 , 2.672 ,,
7/1/2018 18:50,12.11, 0.337 , 0.293 , 2.619 ,,
7/1/2018 19:00,12.013, 0.338 , 0.293 , 2.631 ,,
7/1/2018 19:10,12.013, 0.339 , 0.295 , 2.664 ,,
7/1/2018 19:20,12.013, 0.339 , 0.294 , 2.646 ,,
7/1/2018 19:30,11.916, 0.338 , 0.294 , 2.639 ,,
7/1/2018 19:40,11.916, 0.339 , 0.295 , 2.658 ,,
7/1/2018 19:50,11.916, 0.342 , 0.298 , 2.719 ,,
7/1/2018 20:00,11.819, 0.340 , 0.296 , 2.682 ,,
7/1/2018 20:10,11.819, 0.341 , 0.296 , 2.690 ,,
7/1/2018 20:20,11.722, 0.340 , 0.296 , 2.674 ,,
7/1/2018 20:30,11.722, 0.342 , 0.297 , 2.713 ,,
7/1/2018 20:40,11.722, 0.343 , 0.299 , 2.742 ,,
7/1/2018 20:50,11.722, 0.342 , 0.298 , 2.717 ,,
7/1/2018 21:00,11.625, 0.344 , 0.299 , 2.750 ,,
7/1/2018 21:10,11.625, 0.343 , 0.299 , 2.740 ,,
7/1/2018 21:20,11.625, 0.345 , 0.301 , 2.777 ,,
7/1/2018 21:30,11.625, 0.343 , 0.299 , 2.740 ,,
7/1/2018 21:40,11.625, 0.344 , 0.300 , 2.760 ,,
7/1/2018 21:50,11.625, 0.345 , 0.300 , 2.767 ,,
7/1/2018 22:00,11.528, 0.345 , 0.301 , 2.783 ,,
7/1/2018 22:10,11.528, 0.345 , 0.300 , 2.771 ,,
7/1/2018 22:20,11.528, 0.346 , 0.301 , 2.792 ,,
7/1/2018 22:30,11.431, 0.347 , 0.302 , 2.815 ,,
7/1/2018 22:40,11.334, 0.345 , 0.301 , 2.775 ,,
7/1/2018 22:50,11.334, 0.348 , 0.304 , 2.844 ,,
7/1/2018 23:00,11.236, 0.349 , 0.305 , 2.865 ,,
7/1/2018 23:10,11.139, 0.349 , 0.305 , 2.870 ,,
7/1/2018 23:20,11.139, 0.351 , 0.306 , 2.895 ,,
7/1/2018 23:30,11.041, 0.350 , 0.306 , 2.878 ,,
7/1/2018 23:40,10.944, 0.349 , 0.305 , 2.867 ,,
7/1/2018 23:50,10.846, 0.350 , 0.306 , 2.889 ,,
7/2/2018 0:00,10.748, 0.351 , 0.307 , 2.908 ,,
7/2/2018 0:10,10.651, 0.353 , 0.309 , 2.949 ,,
7/2/2018 0:20,10.651, 0.354 , 0.309 , 2.957 ,,
7/2/2018 0:30,10.553, 0.355 , 0.311 , 2.997 ,,
7/2/2018 0:40,10.455, 0.356 , 0.312 , 3.012 ,,
7/2/2018 0:50,10.357, 0.358 , 0.314 , 3.058 ,,
7/2/2018 1:00,10.259, 0.358 , 0.314 , 3.051 ,,
7/2/2018 1:10,10.161, 0.359 , 0.315 , 3.078 ,,
7/2/2018 1:20,10.063, 0.361 , 0.316 , 3.109 ,,
7/2/2018 1:30,9.965, 0.361 , 0.317 , 3.114 ,,
7/2/2018 1:40,9.866, 0.364 , 0.319 , 3.177 ,,
7/2/2018 1:50,9.768, 0.362 , 0.317 , 3.129 ,,
7/2/2018 2:00,9.669, 0.366 , 0.321 , 3.222 ,,
7/2/2018 2:10,9.571, 0.365 , 0.321 , 3.210 ,,
7/2/2018 2:20,9.472, 0.365 , 0.320 , 3.201 ,,
7/2/2018 2:30,9.373, 0.365 , 0.321 , 3.215 ,,
7/2/2018 2:40,9.275, 0.366 , 0.322 , 3.226 ,,
7/2/2018 2:50,9.176, 0.366 , 0.321 , 3.222 ,,
7/2/2018 3:00,9.077, 0.367 , 0.322 , 3.242 ,,
7/2/2018 3:10,8.978, 0.368 , 0.323 , 3.263 ,,
7/2/2018 3:20,8.879, 0.365 , 0.321 , 3.212 ,,
7/2/2018 3:30,8.779, 0.364 , 0.320 , 3.180 ,,
7/2/2018 3:40,8.68, 0.365 , 0.320 , 3.194 ,,
7/2/2018 3:50,8.68, 0.363 , 0.319 , 3.158 ,,
7/2/2018 4:00,8.581, 0.365 , 0.321 , 3.215 ,,
7/2/2018 4:10,8.481, 0.360 , 0.315 , 3.090 ,,
7/2/2018 4:20,8.382, 0.363 , 0.319 , 3.162 ,,
7/2/2018 4:30,8.382, 0.361 , 0.317 , 3.117 ,,
7/2/2018 4:40,8.282, 0.361 , 0.317 , 3.122 ,,
7/2/2018 4:50,8.182, 0.362 , 0.317 , 3.131 ,,
7/2/2018 5:00,8.182, 0.361 , 0.317 , 3.122 ,,
7/2/2018 5:10,8.082, 0.360 , 0.316 , 3.101 ,,
7/2/2018 5:20,8.082, 0.359 , 0.314 , 3.066 ,,
7/2/2018 5:30,7.983, 0.358 , 0.314 , 3.057 ,,
7/2/2018 5:40,7.882, 0.355 , 0.311 , 2.991 ,,
7/2/2018 5:50,7.882, 0.357 , 0.312 , 3.026 ,,
7/2/2018 6:00,7.782, 0.355 , 0.311 , 2.986 ,,
7/2/2018 6:10,7.782, 0.355 , 0.310 , 2.980 ,,
7/2/2018 6:20,7.782, 0.356 , 0.312 , 3.015 ,,
7/2/2018 6:30,7.682, 0.352 , 0.307 , 2.919 ,,
7/2/2018 6:40,7.682, 0.354 , 0.310 , 2.963 ,,
7/2/2018 6:50,7.582, 0.353 , 0.309 , 2.947 ,,
7/2/2018 7:00,7.582, 0.354 , 0.310 , 2.962 ,,
7/2/2018 7:10,7.582, 0.356 , 0.311 , 3.004 ,,
7/2/2018 7:20,7.481, 0.353 , 0.309 , 2.954 ,,
7/2/2018 7:30,7.481, 0.353 , 0.309 , 2.949 ,,
7/2/2018 7:40,7.481, 0.353 , 0.309 , 2.954 ,,
7/2/2018 7:50,7.381, 0.353 , 0.309 , 2.943 ,,
7/2/2018 8:00,7.381, 0.352 , 0.307 , 2.919 ,,
7/2/2018 8:10,7.381, 0.348 , 0.303 , 2.834 ,,
7/2/2018 8:20,7.381, 0.353 , 0.308 , 2.934 ,,
7/2/2018 8:30,7.381, 0.350 , 0.305 , 2.876 ,,
7/2/2018 8:40,7.381, 0.350 , 0.305 , 2.870 ,,
7/2/2018 8:50,7.28, 0.351 , 0.306 , 2.896 ,,
7/2/2018 9:00,7.28, 0.348 , 0.304 , 2.842 ,,
7/2/2018 9:10,7.28, 0.348 , 0.304 , 2.847 ,,
7/2/2018 9:20,7.28, 0.349 , 0.305 , 2.868 ,,
7/2/2018 9:30,7.28, 0.349 , 0.304 , 2.851 ,,
7/2/2018 9:40,7.28, 0.350 , 0.306 , 2.889 ,,
7/2/2018 9:50,7.28, 0.349 , 0.304 , 2.853 ,,
7/2/2018 10:00,7.28, 0.347 , 0.303 , 2.817 ,,
7/2/2018 10:10,7.28, 0.347 , 0.302 , 2.813 ,,
7/2/2018 10:20,7.381, 0.347 , 0.303 , 2.817 ,,
7/2/2018 10:30,7.381, 0.347 , 0.303 , 2.817 ,,
7/2/2018 10:40,7.381, 0.348 , 0.304 , 2.838 ,,
7/2/2018 10:50,7.381, 0.343 , 0.299 , 2.746 ,,
7/2/2018 11:00,7.381, 0.345 , 0.301 , 2.777 ,,
7/2/2018 11:10,7.381, 0.347 , 0.303 , 2.827 ,,
7/2/2018 11:20,7.481, 0.345 , 0.301 , 2.783 ,,
7/2/2018 11:30,7.481, 0.347 , 0.303 , 2.817 ,,
7/2/2018 11:40,7.481, 0.346 , 0.301 , 2.790 ,,
7/2/2018 11:50,7.481, 0.348 , 0.304 , 2.844 ,,
7/2/2018 12:00,7.582, 0.348 , 0.303 , 2.834 ,,
7/2/2018 12:10,7.582, 0.346 , 0.302 , 2.796 ,,
7/2/2018 12:20,7.682, 0.347 , 0.303 , 2.825 ,,
7/2/2018 12:30,7.682, 0.347 , 0.302 , 2.813 ,,
7/2/2018 12:40,7.782, 0.347 , 0.303 , 2.819 ,,
7/2/2018 12:50,7.882, 0.347 , 0.303 , 2.817 ,,
7/2/2018 13:00,7.882, 0.350 , 0.305 , 2.872 ,,
7/2/2018 13:10,7.983, 0.347 , 0.303 , 2.828 ,,
7/2/2018 13:20,7.983, 0.347 , 0.303 , 2.819 ,,
7/2/2018 13:30,8.082, 0.348 , 0.304 , 2.849 ,,
7/2/2018 13:40,8.082, 0.349 , 0.305 , 2.862 ,,
7/2/2018 13:50,8.082, 0.348 , 0.304 , 2.847 ,,
7/2/2018 14:00,8.182, 0.347 , 0.302 , 2.811 ,,
7/2/2018 14:10,8.282, 0.350 , 0.306 , 2.883 ,,
7/2/2018 14:20,8.282, 0.348 , 0.304 , 2.841 ,,
7/2/2018 14:30,8.282, 0.350 , 0.305 , 2.872 ,,
7/2/2018 14:40,8.382, 0.352 , 0.307 , 2.920 ,,
7/2/2018 14:50,8.481, 0.352 , 0.308 , 2.920 ,,
7/2/2018 15:00,8.581, 0.350 , 0.306 , 2.883 ,,
7/2/2018 15:10,8.581, 0.353 , 0.309 , 2.946 ,,
7/2/2018 15:20,8.581, 0.352 , 0.308 , 2.926 ,,
7/2/2018 15:30,8.581, 0.354 , 0.309 , 2.961 ,,
7/2/2018 15:40,8.581, 0.354 , 0.309 , 2.956 ,,
7/2/2018 15:50,8.581, 0.353 , 0.309 , 2.952 ,,
7/2/2018 16:00,8.68, 0.355 , 0.310 , 2.980 ,,
7/2/2018 16:10,8.779, 0.355 , 0.310 , 2.978 ,,
7/2/2018 16:20,8.879, 0.354 , 0.309 , 2.954 ,,
7/2/2018 16:30,9.077, 0.354 , 0.310 , 2.970 ,,
7/2/2018 16:40,9.176, 0.356 , 0.311 , 3.000 ,,
7/2/2018 16:50,9.275, 0.358 , 0.314 , 3.060 ,,
7/2/2018 17:00,9.373, 0.359 , 0.315 , 3.075 ,,
7/2/2018 17:10,9.472, 0.358 , 0.314 , 3.051 ,,
7/2/2018 17:20,9.472, 0.358 , 0.313 , 3.047 ,,
7/2/2018 17:30,9.472, 0.362 , 0.318 , 3.138 ,,
7/2/2018 17:40,9.472, 0.362 , 0.318 , 3.149 ,,
7/2/2018 17:50,9.472, 0.365 , 0.321 , 3.206 ,,
7/2/2018 18:00,9.571, 0.364 , 0.320 , 3.183 ,,
7/2/2018 18:10,9.571, 0.363 , 0.319 , 3.161 ,,
7/2/2018 18:20,9.669, 0.365 , 0.320 , 3.201 ,,
7/2/2018 18:30,9.571, 0.366 , 0.322 , 3.226 ,,
7/2/2018 18:40,9.571, 0.365 , 0.321 , 3.210 ,,
7/2/2018 18:50,9.571, 0.367 , 0.323 , 3.256 ,,
7/2/2018 19:00,9.571, 0.365 , 0.321 , 3.210 ,,
7/2/2018 19:10,9.571, 0.365 , 0.321 , 3.213 ,,
7/2/2018 19:20,9.571, 0.366 , 0.321 , 3.222 ,,
7/2/2018 19:30,9.571, 0.367 , 0.322 , 3.240 ,,
7/2/2018 19:40,9.669, 0.367 , 0.323 , 3.252 ,,
7/2/2018 19:50,9.571, 0.368 , 0.324 , 3.270 ,,
7/2/2018 20:00,9.571, 0.365 , 0.320 , 3.199 ,,
7/2/2018 20:10,9.571, 0.365 , 0.320 , 3.195 ,,
7/2/2018 20:20,9.571, 0.366 , 0.321 , 3.217 ,,
7/2/2018 20:30,9.571, 0.366 , 0.321 , 3.217 ,,
7/2/2018 20:40,9.571, 0.366 , 0.322 , 3.238 ,,
7/2/2018 20:50,9.571, 0.365 , 0.321 , 3.208 ,,
7/2/2018 21:00,9.571, 0.367 , 0.323 , 3.259 ,,
7/2/2018 21:10,9.472, 0.369 , 0.325 , 3.293 ,,
7/2/2018 21:20,9.472, 0.370 , 0.326 , 3.326 ,,
7/2/2018 21:30,9.472, 0.372 , 0.328 , 3.372 ,,
7/2/2018 21:40,9.373, 0.370 , 0.326 , 3.328 ,,
7/2/2018 21:50,9.373, 0.370 , 0.325 , 3.314 ,,
